Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
159. Pets on a Train,2025,1h 27m,PG,6.0,1.4K,,"When a crew of animal bandits embark on a routine swindle, they find themselves caught up in a train heist. It's up to Falcon, a petty thief raccoon, and Rex, a righteous police-dog, to save the animals on this high-speed runaway train.",https://www.imdb.com/title/tt36424914/?ref_=sr_i_159,"['Eric Tosti', 'David Alaux', 'Jean-François Tosti']","['Benoît Daffis', 'Jean-Christian Tassy']","['Damien Ferrette', 'Hervé Jolly', 'Kaycie Chase', 'Frantz Confiac', 'Emmanuel Garijo', 'Nicolas Marié', 'Stéphane Ronchewski', 'Sébastien Desjours', 'Ciara Hicks', 'Patrick Abellard']",,"$821,777","$13,876,324","$1,902,241","July 18, 2025",['France'],,"['TAT Productions', 'Apollo Films', 'France 3 Cinéma']",,"['French', 'Animal Adventure', 'Computer Animation', 'Road Trip', 'Action', 'Animation', 'Comedy', 'Family', 'Thriller']",['French']
160. Splitsville,2025,1h 44m,R,6.4,17K,73.0,"When Ashley asks for a divorce, the good-natured Carey runs to his friends, Julie and Paul, for support. Their secret to happiness is an open marriage; that is, until Carey crosses the line and throws all of their relationships into chaos.",https://www.imdb.com/title/tt33247023/?ref_=sr_i_160,"['Michael Angelo Covino', 'Kyle Marvin']",['Michael Angelo Covino'],"['Dakota Johnson', 'Adria Arjona', 'Kyle Marvin', 'Michael Angelo Covino', 'Simon Webster', 'Charlie Gillespie', 'David Castañeda', 'O-T Fagbenle', 'Nahéma Ricci', 'Tyrone Benskin']",,"$108,315","$3,487,610","$1,900,750","September 5, 2025",['United States'],"['Montréal, Québec, Canada']","['Watch This Ready', 'Neon', 'TeaTime Pictures']","Awards, 1 win & 11 nominations total","['Dark Comedy', 'Comedy']",['English']
161. In the Lost Lands,2025,1h 41m,R,4.7,18K,41.0,"A queen sends the powerful and feared sorceress Gray Alys to the ghostly wilderness of the Lost Lands in search of a magical power, where the sorceress and her guide, the drifter Boyce, must outwit and outfight man and demon.",https://www.imdb.com/title/tt4419684/?ref_=sr_i_161,"['Constantin Werner', 'Paul W.S. Anderson', 'George R.R. Martin']",['Paul W.S. Anderson'],"['Milla Jovovich', 'Dave Bautista', 'Arly Jover', 'Amara Okereke', 'Fraser James', 'Simon Lööf', 'Deirdre Mullins', 'Sebastian Stankiewicz', 'Tue Lunding', 'Jacek Dzisiewicz']","$55,000,000 (estimated)","$1,072,019","$6,531,841","$1,870,305","March 7, 2025","['Germany', 'United States', 'Switzerland', 'Poland', 'Canada']","['Kraków, Malopolskie, Poland (Alvernia Studios)']","['Constantin Film', 'Dream Bros. Entertainment', 'Rusalka Film']","Awards, 3 nominations total","['Dark Fantasy', 'Supernatural Fantasy', 'Survival', 'Werewolf Horror', 'Witch Horror', 'Action', 'Adventure', 'Fantasy', 'Horror']",['English']
162. Creation of the Gods II: Demon Force,2025,2h 25m,,6.2,1.9K,,"Taishi Wen Zhong led the army of Shang Dynasty including Deng Chanyu and four generals of the Mo Family to Xiqi. With the help of Kunlun immortals such as Jiang Ziya, Ji Fa led the army and civilians of Xiqi to defend their homeland.",https://www.imdb.com/title/tt32843325/?ref_=sr_i_162,"['Ping Ran', 'Jianan Ran', 'Cao Sheng']",['Wuershan'],"['Huang Bo', 'Yosh Yu', 'Nashi', 'Chen Muchi', 'Xuejian Li', 'Kris Phillips', 'Naran', 'Hsing-Kuo Wu', 'Swanson Han', 'Yafan Wu']",,"$1,268,131","$3,793,795","$1,853,487","January 29, 2025",['China'],,"['Alibaba Pictures Group', 'Beijing Culture', 'Highlights Entertainment']","Awards, 4 wins & 7 nominations total","['Mandarin', 'Costume Drama', 'Fantasy Epic', 'Action', 'Drama', 'Fantasy', 'War']","['Mandarin', 'Chinese']"
163. The Christophers,2025,1h 40m,R,6.8,4.3K,79.0,"The children of a once famous artist hire a forger to complete some unfinished, long ago abandoned canvases so they'll have an inheritance when he dies.",https://www.imdb.com/title/tt34966562/?ref_=sr_i_163,['Ed Solomon'],['Steven Soderbergh'],"['Michaela Coel', 'Ian McKellen', 'Jessica Gunning', 'Dmitri Prokopiev', 'James Corden', 'Tilly Botsford', 'Daniel Fearn', 'Lucy McCormick', 'Le Fil', 'Dallas Campbell']",,"$80,672","$4,911,933","$1,807,376","May 15, 2026","['United Kingdom', 'United States']","['Fitzrovia, London, England, UK']",['Department M'],"Awards, 1 win & 1 nomination total","['Dark Comedy', 'Comedy', 'Drama']",['English']
164. It Was Just an Accident,2025,1h 43m,PG-13,7.4,37K,91.0,"An unassuming mechanic is reminded of his time in an Iranian prison when he encounters a man he suspects to be his sadistic jailhouse captor. Panicked, he rounds up a few of his fellow ex-prisoners to confirm the man's identity.",https://www.imdb.com/title/tt36491653/?ref_=sr_i_164,"['Jafar Panahi', 'Nader Saeivar', 'Shadmehr Rastin']",['Jafar Panahi'],"['Vahid Mobasseri', 'Mariam Afshari', 'Ebrahim Azizi', 'Hadis Pakbaten', 'Majid Panahi', 'Mohamad Ali Elyasmehr', 'Delmaz Najafi', 'Afssaneh Najmabadi', 'George Hashemzadeh', 'Omid Reza']",,"$68,294","$10,486,534","$1,773,664","October 15, 2025","['Iran', 'France', 'Luxembourg']",,"['Jafar Panahi Film Productions', 'Les Films Pelléas', 'Bidibul Productions']","Nominated for 2 Oscars, 41 wins & 134 nominations total","['Persian', 'Dark Comedy', 'Political Drama', 'Prison Drama', 'Psychological Drama', 'Tragedy', 'Crime', 'Drama', 'Mystery', 'Thriller']","['Persian', 'Azerbaijani']"
165. Kuberaa,2025,3h 1m,,6.4,9.5K,,"A beggar undergoes a dramatic transformation, exploring themes of greed, ambition, and moral dilemmas faced by the characters leading to a quest for redemption.",https://www.imdb.com/title/tt23846482/?ref_=sr_i_165,"['Divya Prakash Dubey', 'Krishnakant Jonnalgadda', 'Sekhar Kammula']",['Sekhar Kammula'],"['Dhanush', 'Nagarjuna Akkineni', 'Rashmika Mandanna', 'Jim Sarbh', 'Bhagyaraj', 'Dalip Tahil', 'Sayaji Shinde', 'Hareesh Peradi', 'Sunaina Yella', 'Saurav Khurana']",,"$1,750,000","$2,250,518","$1,750,000","June 20, 2025",['India'],,"['Amigos Creations', 'Mugafi', 'Sree Venkateswara Cinemas']",,"['Telugu', 'Political Thriller', 'Action', 'Crime', 'Drama', 'Thriller']","['Telugu', 'Tamil', 'Hindi', 'Malayalam', 'Kannada']"
166. Sirat,2025,1h 54m,R,7.0,35K,84.0,"A father, accompanied by his son, goes looking for his missing daughter in North Africa.",https://www.imdb.com/title/tt32298285/?ref_=sr_i_166,"['Santiago Fillol', 'Oliver Laxe']",['Oliver Laxe'],"['Sergi López', 'Bruno Núñez Arjona', 'Stefania Gadda', 'Joshua Liam Herderson', ""Richard 'Bigui' Bellamy"", 'Tonin Janvier', 'Jade Oukid', 'Ahmed Abbou', 'Abdellilah Madrari', 'Mohamed Madrari']",,"$34,057","$13,062,797","$1,745,755",January 2026,"['Spain', 'France']","['Villarquemado, Teruel, Aragón, Spain (vehicle stalled on mountain road, filmed in a quarry, about: 40°30\'21""N, 1°13\'46""W)']","['Filmes da Ermida', 'El Deseo', 'Uri Films']","Nominated for 2 Oscars, 47 wins & 106 nominations total","['Spanish', 'Psychological Drama', 'Psychological Thriller', 'Road Trip', 'Action', 'Adventure', 'Drama', 'Music', 'Mystery', 'Thriller']","['Spanish', 'French', 'English', 'Arabic', 'Catalan']"
167. Green and Gold,2025,1h 45m,,6.7,1.2K,59.0,"A struggling family farmer wagers everything on a high-stakes Championship bet, while his granddaughter's musical ambitions could be their ticket to a new beginning.",https://www.imdb.com/title/tt15143042/?ref_=sr_i_167,"['Missy Mareau Garcia', 'Michael Graf', 'Anders Lindwall']",['Anders Lindwall'],"['Brandon Sklenar', 'Craig T. Nelson', 'M. Emmet Walsh', 'Madison Lawlor', 'Charlie Berens', 'Annabel Armour', 'Ashton Moio', 'Vincent Teninty', 'Tim Frank', 'Bill Kalinak']",,"$705,989","$1,719,105","$1,719,105","January 3, 2025",['United States'],"['Grasse Acres 12120 Timberline Rd, Ellison Bay, WI 54210, USA (Farm scene)']","['Childe', 'Reserve Entertainment']","Awards, 2 wins total",['Drama'],['English']
168. Dead of Winter,2025,1h 38m,R,6.1,22K,69.0,"A woman, travelling alone through snowbound northern Minnesota, interrupts the kidnapping of a teenage girl. Hours from the nearest town and with no phone service, she realizes that she is the young girl's only hope.",https://www.imdb.com/title/tt7574556/?ref_=sr_i_168,"['Nicholas Jacobson-Larson', 'Dalton Leeb']",['Brian Kirk'],"['Emma Thompson', 'Judy Greer', 'Marc Menchaca', 'Laurel Marsden', 'Gaia Wise', 'Cúán Hosty-Blaney', 'Dalton Leeb', 'Paul Hamilton', 'Lloyd Hutchinson', ""Brían F. O'Byrne""]",,"$1,030,111","$2,503,684","$1,674,777","October 21, 2025","['Canada', 'Germany', 'United States']","['Koli, Lieksa, Finland']","['Stampede Studios', 'Augenschein Filmproduktion', 'Leonine Studios']","Awards, 3 nominations total","['Psychological Thriller', 'Action', 'Thriller']",['English']
169. Locked,2025,1h 35m,R,5.7,26K,45.0,A thief breaking into a luxury SUV realizes that he has slipped into a sophisticated game of psychological horror.,https://www.imdb.com/title/tt26671996/?ref_=sr_i_169,"['Michael Arlen Ross', 'Mariano Cohn', 'Gastón Duprat']",['David Yarovesky'],"['Bill Skarsgård', 'Anthony Hopkins', 'Ashley Cartwright', 'Michael Eklund', 'Navid Charkhi', 'Ricardo Pequenino', 'Gaston Morrison', 'Reese Alexander', 'Emma Kombe', 'Jodi Pongratz']",,"$924,054","$4,647,059","$1,632,758","March 21, 2025","['United States', 'Canada']","['Vancouver, British Columbia, Canada']","['north.five.six.', 'The Avenue Entertainment', 'ZQ Entertainment']",,"['Psychological Thriller', 'Thriller']",['English']
170. Kiss of the Spider Woman,2025,2h 9m,R,5.7,4.3K,63.0,"Valentín, a political prisoner, shares a cell with Molina, convicted for public indecency. An unlikely bond forms as Molina recounts a Hollywood musical plot starring Ingrid Luna.",https://www.imdb.com/title/tt30400277/?ref_=sr_i_170,"['Bill Condon', 'Terrence McNally', 'Manuel Puig']",['Bill Condon'],"['Diego Luna', 'Tonatiuh', 'Jennifer Lopez', 'Bruno Bichir', 'Josefina Scaglione', 'Aline Mayagoitia', ""Driton 'Tony' Dovolani"", 'Lucila Gandolfo', 'Federico Repetto', 'Lucas Barreiro']",,"$891,046","$1,767,915","$1,628,029","October 10, 2025","['United States', 'Mexico']","['Kearny, New Jersey, USA (10 Basin Studios)']","['Artists Equity', 'Mohari Media', 'Josephson Entertainment']","Awards, 8 wins & 15 nominations total","['Political Drama', 'Prison Drama', 'Drama', 'Musical']","['English', 'Spanish']"
171. The Ballad of Wallis Island,2025,1h 39m,PG-13,7.4,25K,78.0,An eccentric lottery winner who lives alone on a remote island tries to make his fantasies come true by getting his favorite musicians to perform at his home.,https://www.imdb.com/title/tt27674982/?ref_=sr_i_171,"['Tom Basden', 'Tim Key']",['James Griffiths'],"['Tom Basden', 'Tim Key', 'Sian Clifford', 'Steve Marsh', 'Akemnji Ndifornyen', 'Carey Mulligan', 'Luka Downie', 'Kerrie Thomason', 'Arron Long']",,"$94,233","$6,273,802","$1,607,835","April 18, 2025",['United Kingdom'],,"['Focus Features', 'Baby Cow Productions', 'Moxie Pictures']","Nominated for 3 BAFTA Awards, 3 wins & 26 nominations total","['Quirky Comedy', 'Comedy', 'Drama', 'Music', 'Romance']",['English']
172. Wake Up Dead Man,2025,2h 24m,PG-13,7.3,250K,80.0,Detective Benoit Blanc teams up with an earnest young priest to investigate a perfectly impossible crime at a small-town church with a dark history.,https://www.imdb.com/title/tt14364480/?ref_=sr_i_172,['Rian Johnson'],['Rian Johnson'],"['Daniel Craig', ""Josh O'Connor"", 'Glenn Close', 'Josh Brolin', 'Mila Kunis', 'Jeremy Renner', 'Kerry Washington', 'Andrew Scott', 'Cailee Spaeny', 'Daryl McCormack']","$40,000,000 (estimated)","$600,000","$1,600,000","$1,600,000","December 12, 2025",['United States'],"['Holy innocents Church, High Beach, Epping Forest, Essex, England, UK (Spelling of placename)']","['Netflix', 'Ram Bergman Productions', 'T-Street']","Awards, 8 wins & 57 nominations total","['Dark Comedy', 'Whodunnit', 'Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",['English']
173. The Home,2025,1h 35m,R,5.5,10K,39.0,Max realizes that the residents and caretakers in the retirement home he started working at hide sinister secrets.,https://www.imdb.com/title/tt17023012/?ref_=sr_i_173,"['James DeMonaco', 'Adam Cantor']",['James DeMonaco'],"['Pete Davidson', 'John Glover', 'Mugga', 'Adam Cantor', 'Bruce Altman', 'Denise Burse', 'Stuart Rudin', 'Ethan Phillips', 'Nathalie Schmidt', 'Mary Beth Peil']",,"$1,037,791","$1,946,613","$1,576,983","July 25, 2025",['United States'],"['New Jersey, USA']","['BlockFilm', 'Man in A Tree', 'Miramax']",,"['Psychological Thriller', 'Splatter Horror', 'Horror', 'Mystery', 'Thriller']",['English']
174. Highest 2 Lowest,2025,2h 13m,R,5.5,35K,74.0,"When a titan music mogul is targeted with a ransom plot, he is jammed up in a life-or-death moral dilemma.",https://www.imdb.com/title/tt31194612/?ref_=sr_i_174,"['Evan Hunter', 'Akira Kurosawa', 'Hideo Oguni']",['Spike Lee'],"['Denzel Washington', 'Jeffrey Wright', 'Ilfenesh Hadera', 'Aubrey Joseph', 'Elijah Wright', 'Rick Fox', 'Rod Strickland', 'Nuri Hazzard', 'Jensen McRae', 'Jade Cayne']",,,"$1,500,000","$1,500,000","September 5, 2025","['United States', 'Japan']","['Brooklyn, New York City, New York, USA']","['40 Acres & A Mule Filmworks', 'A/Vantage Pictures', 'A24']","Awards, 1 win & 30 nominations total","['Police Procedural', 'Crime', 'Drama', 'Mystery', 'Thriller']",['English']
"175. Silent Night, Deadly Night",2025,1h 36m,R,6.1,7.2K,53.0,"After seeing his parents killed by someone dressed as Santa, a grown man later wears a Santa suit himself and seeks violent revenge.",https://www.imdb.com/title/tt34508974/?ref_=sr_i_175,"['Mike P. Nelson', 'Michael Hickey', 'Paul Caimi']",['Mike P. Nelson'],"['Rohan Campbell', 'Ruby Modine', 'Mark Acheson', 'David Lawrence Brown', 'David Tomlinson', 'Logan Sawyer', 'Erik Athavale', 'Rick Skene', 'James Durham', 'Sharon Bajer']","$4,000,000 (estimated)","$1,023,784","$5,586,884","$1,495,324","December 12, 2025","['France', 'Canada', 'United States']","['Winnipeg, Manitoba, Canada (Location)']","['Wonderwheel Entertainment II', 'New Dimension Pictures', 'Rebel 6 Films']",,"['Slasher Horror', 'Holiday', 'Horror']",['English']
176. Fuze,2025,1h 38m,R,6.2,11K,60.0,An unexploded WWII bomb is discovered on a busy construction site in the centre of London. Chaos ensues as the military and police begin a mass evacuation against a ticking clock.,https://www.imdb.com/title/tt31189814/?ref_=sr_i_176,['Ben Hopkins'],['David Mackenzie'],"['Aaron Taylor-Johnson', 'Theo James', 'Sam Worthington', 'Syiah George', 'Matthew Earley', 'Gugu Mbatha-Raw', 'Honor Swinton Byrne', 'Saffron Hocking', 'Laurie Duncan', 'Earl Asembi']",,"$1,004,330","$5,070,273","$1,486,030","April 24, 2026",['United Kingdom'],"['Edgware Road, London, England, UK']","['Anton', 'Sigma Films', 'Sky Original Films']",,"['Caper', 'Heist', 'Action', 'Crime', 'Thriller', 'War']",['English']
"177. It's Never Over, Jeff Buckley",2025,1h 46m,Not Rated,7.6,3K,72.0,"Never-before-seen footage, exclusive voice messages, and accounts from Jeff Buckley's inner circle paint a captivating portrait of the gifted musician who died tragically in 1997, having only released one album.",https://www.imdb.com/title/tt34966650/?ref_=sr_i_177,"['Jeff Buckley', 'Mary Guibert', 'Ben Harper']",['Amy Berg'],"['Jeff Buckley', 'Mary Guibert', 'Ben Harper', 'Rebecca Moore', 'Michael Tighe', 'Parker Kindred', 'Kate Hyman', 'Andy Wallace', 'Michele Anthony', 'Karl Berger']",,"$421,164","$3,171,831","$1,448,031","January 8, 2026",['United States'],,"['Disarming Films', 'Fremantle', 'Plan B Entertainment']","Awards, 1 win & 8 nominations total","['Music Documentary', 'Biography', 'Documentary', 'Music']",['English']
178. A Private Life,2025,1h 47m,R,5.9,5.8K,67.0,"The renowned psychiatrist Lilian Steiner mounts a private investigation into the death of one of her patients, whom she is convinced has been murdered.",https://www.imdb.com/title/tt33852162/?ref_=sr_i_178,"['Anne Berest', 'Rebecca Zlotowski', 'Gaëlle Macé']",['Rebecca Zlotowski'],"['Jodie Foster', 'Daniel Auteuil', 'Virginie Efira', 'Mathieu Amalric', 'Vincent Lacoste', 'Luàna Bajrami', 'Noam Morgensztern', 'Sophie Guillemin', 'Frederick Wiseman', 'Aurore Clément']",,"$66,912","$10,271,157","$1,421,315","January 16, 2026",['France'],"['Bec-de-Mortagne, Seine-Maritime, France (country house)']","['Les Films Velvet', 'Buenos Hair', 'France 3 Cinéma']","Awards, 6 nominations total","['French', 'Psychological Thriller', 'Whodunnit', 'Crime', 'Drama', 'Mystery', 'Thriller']","['French', 'English', 'German', 'Yiddish']"
179. October 8,2025,1h 40m,,4.4,18K,,"The emergence of anti-Semitism on college campuses, in social media and on the streets since October 7, 2023, when Hamas attacked Israel.",https://www.imdb.com/title/tt31190632/?ref_=sr_i_179,"['Nimrod Erez', 'Inbal B. Lessner', 'Wendy Sachs']",['Wendy Sachs'],"['Irit Lahav', 'Shai Davidai', 'Noa Tishby', 'Tessa Veksler', 'Mandana Dayani', 'Tal-Or Cohen Montemayor', 'Daniel Senor', 'Lorenzo Vidino', 'Debra Messing', 'Shabbos Kestenbaum']",,"$234,481","$1,399,115","$1,368,458","April 11, 2025",['United States'],,,"Awards, 2 nominations total",['Documentary'],['English']
180. Protector,2025,1h 31m,R,5.2,3.3K,41.0,"Former war hero Nikki's peaceful life is shattered when her daughter is kidnapped. Thrust into the criminal underworld while hunted by cops and military, she must fight to rescue her child.",https://www.imdb.com/title/tt34471850/?ref_=sr_i_180,['Bong-Seob Mun'],['Adrian Grunberg'],"['Milla Jovovich', 'Isabel Myers', 'Shane Williams', 'D.B. Sweeney', 'Matthew Modine', 'Michael Stahl-David', 'Lydia Hull', 'Chase E. Kim', 'Don Harvey', 'Texas Battle']","$400,000 (estimated)","$723,940","$1,993,982","$1,290,170","March 6, 2026",['United States'],"['Las Cruces, New Mexico, USA']","['828 Productions', 'Aanaxion Studio', 'American Picture House']",,"['Action', 'Crime', 'Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",[]
181. Twinless,2025,1h 40m,R,7.3,15K,79.0,"A young man grieving the loss of his twin brother joins a support group for ""twinless twins.""",https://www.imdb.com/title/tt31322753/?ref_=sr_i_181,['James Sweeney'],['James Sweeney'],"[""Dylan O'Brien"", 'Lauren Graham', 'Arkira Chantaratananond', 'Kody Harvard', 'James Sweeney', 'Tasha Smith', 'Cree', 'Crystal Anne Muñoz', 'Katie Findlay', 'Susan Park']",,"$506,753","$1,400,477","$1,261,731","September 5, 2025",['United States'],"['Portland, Oregon, USA']","['Permut Presentations', 'Backyard Plane Productions', 'Three Point Capital (TPC)']","Awards, 13 wins & 25 nominations total","['Dark Comedy', 'Psychological Drama', 'Comedy', 'Drama']","['English', 'Japanese']"
182. Whistle,2025,1h 40m,R,5.2,16K,55.0,"A misfit group of unwitting high school students stumble upon a cursed object, an ancient Aztec Death Whistle. They discover that blowing the whistle and the terrifying sound it emits will summon their future deaths to hunt them down.",https://www.imdb.com/title/tt29550683/?ref_=sr_i_182,['Owen Egerton'],['Corin Hardy'],"['Dafne Keen', 'Sophie Nélisse', 'Sky Yang', 'Jhaleil Swaby', 'Ali Skovbye', 'Percy Hynes White', 'Mika Amonsen', 'Michelle Fairley', 'Stephen Kalyn', 'Nick Frost']",,"$705,080","$4,987,632","$1,250,972","February 6, 2026","['Canada', 'Ireland']","['Hamilton, Ontario, Canada']","['No Trace Camping', 'Wild Atlantic Pictures']","Awards, 4 nominations total","['B-Horror', 'Body Horror', 'Folk Horror', 'Slasher Horror', 'Splatter Horror', 'Supernatural Horror', 'Teen Horror', 'Horror']",['English']
